"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"465903697759698944","","","2014-05-12 17:17:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Exploring @slackHQ and @Hall for group/individual real-time messaging platforms for upcoming courses. Any other recommendations?","","","",""
"465896266388357120","","","2014-05-12 16:48:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Interested in multi-device learning experiences? Space is still available in my June 5th Workshop @UBCRobsonSquare http://t.co/QAZDgXiHWw","","","","http://www.cstudies.ubc.ca/a/Course/Designing-Multi-device-Learning-Experiences/IY103/"
"464559212442693632","","","2014-05-09 00:15:22 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@Harris_Bryan: This is really cool. The best way to learn something? Teach it. http://t.co/rxZG2aYiis"" Sums up my career development...","","","","http://twitter.com/Harris_Bryan/status/460549783099547648/photo/1"
"464457574809473024","","","2014-05-08 17:31:29 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Looking forward to being part of #iMoot2014 starting May 15th. Conference info: http://t.co/9dawkLzJBe My sessions: http://t.co/OheNR5VnCO","","","","http://2014.imoot.org,http://2014.imoot.org/mod/data/view.php?d=2&advanced=0&paging&page=2"
"464230641354043392","","","2014-05-08 02:29:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @vinnystocker: We're all set for #iMoot2014 #Moodle conference. One week to go, great sessions lined up, competition ready. Join in… htt…","464218596634525697","168094459","2014-05-08 01:41:52 +0000","http://twitter.com/vinnystocker/status/464218596634525697/photo/1,http://twitter.com/vinnystocker/status/464218596634525697/photo/1"
"464083025307766784","464076831826522112","745903","2014-05-07 16:43:10 +0000","<a href=""http://www.tweetiumapp.com"" rel=""nofollow"">Tweetium for Windows</a>","@brlamb @tanbob The quote ""The less time I need to spend with the system, the better off I am."" was the most disheartening for me.","","","",""
"462682161066168320","","","2014-05-03 19:56:38 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @basbrands: Test #moodle 2.7 #Bootstrap 3 themes and bootswatches on http://t.co/hRjggdTypj","462655393328791552","18983561","2014-05-03 18:10:16 +0000","http://dev.sonsbeekmedia.nl,http://dev.sonsbeekmedia.nl"
"461919823555870720","","","2014-05-01 17:27:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Open source tools like WordPress and Moodle can provide great multi-device learning experiences. Learn more at http://t.co/QAZDgXiHWw","","","","http://www.cstudies.ubc.ca/a/Course/Designing-Multi-device-Learning-Experiences/IY103/"
"461665369459924992","461658077343649792","257351755","2014-05-01 00:36:16 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@vivforssman True enough, but better learner experiences are still possible w Moodle. Here is a basic example of mine http://t.co/oMfMbr244c","","","","http://iy103-w14.hibbittsdesign.com/"
"461645625851789312","461633664250433536","17416175","2014-04-30 23:17:48 +0000","<a href=""http://www.tweetiumapp.com"" rel=""nofollow"">Tweetium for Windows</a>","@acoolidge @brlamb Awesome to see this issue highlighted! Key acid-test I find is when students ask for access even after course is over.","","","",""
"460886199167500288","","41847236","2014-04-28 21:00:07 +0000","<a href=""http://www.tweetiumapp.com"" rel=""nofollow"">Tweetium for Windows</a>","@instructure Any plans for adding the Chat feature to the open source version of Canvas?","","","",""
"459841144474460160","","","2014-04-25 23:47:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @hunch_box: A great software resource: Open Source Options for Education http://t.co/2DHheGxPFH #oer #oss #inf530","459818605321134081","551358460","2014-04-25 22:17:53 +0000","http://oss-watch.ac.uk/resources/ossoptionseducation,http://oss-watch.ac.uk/resources/ossoptionseducation"
"459794567202476032","","551224728","2014-04-25 20:42:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Sync Loving the new Vault feature. Also just read on your site that you are planning to open source your client software - awesome move!","","","",""
"459785403625504768","","","2014-04-25 20:05:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @UXGUYS: Hey tweeps! @tarafranz &amp; Anthony Hempell will be presenting to VanUE on ""Exploring the research toolbox"" Tue Apr 29! http://t.c…","459785066957508608","23092914","2014-04-25 20:04:37 +0000","http://www.meetup.com/VancouverUE/events/177130612/?a=me1_grp&rv=me1,http://www.meetup.com/VancouverUE/events/177130612/?a=me1_grp&rv=me1"
"459774271712006144","","","2014-04-25 19:21:43 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Enjoyed being a part of today’s Open Open Chat about innovative open learning environments! Thanks to @brlamb and everyone who participated.","","","",""
"459754546147766273","","","2014-04-25 18:03:20 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @brlamb: Open Open Chat with @hibbittsdesign and @supernova_k underway in a few minutes: http://t.co/F6Kt2zmqQo (Note new login informat…","459753885469401088","745903","2014-04-25 18:00:42 +0000","http://bcopened.org/bc-open-open-ed-chats/,http://bcopened.org/bc-open-open-ed-chats/"
"459075564381282304","","","2014-04-23 21:05:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @brlamb: Friday, 11 AM PDT, we'll have @hibbittsdesign and @supernova_k join us for an Open Open Chat on open course spaces: http://t.co…","459073845404925952","745903","2014-04-23 20:58:28 +0000","http://bcopened.org/bc-open-open-ed-chats/,http://bcopened.org/bc-open-open-ed-chats/"
"459016385985650688","","23735316","2014-04-23 17:10:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@msonenote Is there a technique for links between Notebook pages to work on all clients? My page-to-page links break on iOS and Android...","","","",""
"459004931924451328","","","2014-04-23 16:24:38 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Multi-device Learning Experiences is now a one-day workshop! Info at http://t.co/QAZDgXiHWw OneNote companion at http://t.co/UbWsdPACcq","","","","http://www.cstudies.ubc.ca/a/Course/Designing-Multi-device-Learning-Experiences/IY103/,http://1drv.ms/1f0v0L7"
"458649760849592321","","","2014-04-22 16:53:18 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Draft slides for my upcoming #iMoot2014 presentation Developing a Course in the Open: A Case Study http://t.co/o9QeLyDQYA #OER","","","","http://slides.com/paulhibbitts/imoot-2014-developing-a-course-in-the-open-a-case-study"
"456976476332503040","","","2014-04-18 02:04:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @aza: ""Every computer that every existed. In your browser."" Bold slogan. http://t.co/rC13xXOKz6","456970467392229377","13370272","2014-04-18 01:40:24 +0000","http://jsmess.textfiles.com/,http://jsmess.textfiles.com/"
"456853026561458176","456841144840638464","32352319","2014-04-17 17:53:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@BarishGolland Thanks Barish, I am really looking forward to the one-day workshop!","","","",""
"456566480834813952","456564769961418752","745903","2014-04-16 22:55:06 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@brlamb Thanks for the info! Please feel free to let me know if I can be of assistance with regards to my own UX design work in that area.","","","",""
"456564250186510337","456563136753987584","745903","2014-04-16 22:46:14 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@brlamb Watching the livestream of the #OTSummit - where was that student-led learning space design project you mentioned? Sounded awesome!","","","",""
"456561204580720640","456553798870122498","25388528","2014-04-16 22:34:08 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@audreywatters Congratulations on the launch of Educating Modern Learners! Really like the summary-style questions at the end of articles.","","","",""
"456557010914271234","","","2014-04-16 22:17:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @audreywatters: Educating Modern Learners is live! http://t.co/dfp7XZiWNg","456553798870122498","25388528","2014-04-16 22:04:42 +0000","http://modernlearners.com,http://modernlearners.com"
"456522130318827520","","","2014-04-16 19:58:52 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Lots of learning + inspiration from the #OTSummit today! Check out the livestream at http://t.co/MibIKTK6fM","","","","http://bit.ly/1l7LJdw"
"456505463765352448","","","2014-04-16 18:52:38 +0000","<a href=""http://www.tweetiumapp.com"" rel=""nofollow"">Tweetium for Windows</a>","RT @HigherEdPIRG: Open-source software started as cheap &amp; good enough. Now, it drives innovation. #otsummit #opentextbooksparallel http://t…","456503052711628800","237449973","2014-04-16 18:43:03 +0000","http://twitter.com/HigherEdPIRG/status/456503052711628800/photo/1,http://twitter.com/HigherEdPIRG/status/456503052711628800/photo/1"
"456491236585521152","","","2014-04-16 17:56:06 +0000","<a href=""http://www.tweetiumapp.com"" rel=""nofollow"">Tweetium for Windows</a>","RT @JohnBelshaw: Getting faculty to adopt OERs/OpenTexts -- if building valuable assignments works for students, it will work for faculty t…","456490012746346496","43976999","2014-04-16 17:51:14 +0000",""
"456473496655122432","","","2014-04-16 16:45:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BCcampus: ""Ask not what your wiki can do for you, but what you can do for your wiki.”"" http://t.co/sxJUDUNnPq #OTSummit","456473060246167552","93710949","2014-04-16 16:43:53 +0000","http://bit.ly/1palWaI,http://bit.ly/1palWaI"
"456461127585497088","","","2014-04-16 15:56:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @clintlalonde: Minister Virk welcoming attendees to the #otsummit. Livestreaming at http://t.co/T1t10gL3hz","456456036623216642","12991032","2014-04-16 15:36:14 +0000","http://bit.ly/1l7LJdw,http://bit.ly/1l7LJdw"
"456238268741201921","","","2014-04-16 01:10:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @edutopia: ""I teach because I love to learn.” #teachers http://t.co/n0WgPj4eo4. http://t.co/BvhpKxuTxD","456233233416351744","35415477","2014-04-16 00:50:53 +0000","http://edut.to/1na4O2W,http://twitter.com/edutopia/status/456233233416351744/photo/1,http://edut.to/1na4O2W,http://twitter.com/edutopia/status/456233233416351744/photo/1"
"456123637267849216","","","2014-04-15 17:35:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @etug: New post! [T.e.l.l. March Summary] Designing a Multi-device Moodle Course site: A Case Study http://t.co/aaBlHLqmMM #ETUG","455581566350401536","17102936","2014-04-14 05:41:24 +0000","http://ift.tt/1eCShNA,http://ift.tt/1eCShNA"
"455874372524199936","455873597429792768","70406994","2014-04-15 01:04:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Blackboard Appreciate the reply! Please let me know what you find out. Here is a link to the recording in question: http://t.co/bC6lQmStaq","","","","http://etug.ca/2014/03/24/designing-a-multi-device-moodle-course-site/"
"455871802711879680","","70406994","2014-04-15 00:54:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Blackboard Any plans to support the recording of Web Tours in Blackboard Collaborate? Big let down to see it missing from a recording :-(","","","",""
"455828319741562880","","","2014-04-14 22:01:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Follow-up to my tweet about developing courses in the open, here is a visual topic map of the presentation so far: http://t.co/QKBw98n4Po","","","","http://www.mindmeister.com/387130789/designing-a-course-in-the-open-a-case-study"
"455825872616845312","455824574194528256","6274112","2014-04-14 21:52:11 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@tylorsherman Awesome, thanks Tylor! Updated list:  honesty, accountability, collaboration, criticism, and enrolment.","","","",""
"455823129407807488","","","2014-04-14 21:41:17 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Working on a presentation about developing courses in the open. Benefits/risks: honesty, accountability, criticism, and enrolment. Others?","","","",""
"455797608783425536","","","2014-04-14 19:59:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OneNote might be a viable course companion platform: multi-device support, collaborative, sharable, searchable, and offline access. Others?","","","",""
"455791679388127232","","","2014-04-14 19:36:19 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Trying out @msonenote as a multi-device course companion for one-day workshop. http://t.co/mCLndoJch6 Contact me for mobile app invite.","","","","http://1drv.ms/1qKCL7L"
"454724201622937600","454721434208985088","23735316","2014-04-11 20:54:32 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","@msonenote For sure, and I've just submitted more detailed feedback under the category ""Other"". I did not see a OneNote category. Thanks!","","","",""
"454679099428978688","","23735316","2014-04-11 17:55:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@msonenote Thanks for the Mac version and recent updates! Would love to see some responsive elements for multi-devices i.e. tables &amp; images.","","","",""
"453946478973562880","","","2014-04-09 17:24:09 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","The eLearning Guild : Making mLearning Usable: How We Use Mobile Devices : Research Library http://t.co/kkoxkkZwtZ","","","","http://www.elearningguild.com/research/archives/index.cfm?id=174&action=viewonly&utm_campaign=elg&utm_medium=some&utm_source=wdg-tw#.U0WCNPtQbvM.twitter"
"453614012169605121","","","2014-04-08 19:23:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @draggin: OER workshop fully open to those with an SFU computing ID. Feel free to sign up here! https://t.co/fvNMxjjI13 #openedmedia","453606721634566144","5690792","2014-04-08 18:54:04 +0000","https://canvas.sfu.ca/enroll/CBT3DR,https://canvas.sfu.ca/enroll/CBT3DR"
"453246989191221248","453245142225272832","15949844","2014-04-07 19:04:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sparkandco Thanks very much the RT, greatly appreciated!","","","",""
"453245142225272832","","","2014-04-07 18:57:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Looks like I need at least 3 more people to sign-up for Designing Multi-device Learning Experiences before tomorrow. http://t.co/QAZDgXiHWw","","","","http://www.cstudies.ubc.ca/a/Course/Designing-Multi-device-Learning-Experiences/IY103/"
"452123083642376192","","","2014-04-04 16:38:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @moodlenews: #iMoot2014 releases the first list of accepted presentations, shoots for 60 total #Moodle http://t.co/UbWqCbAsOy","452083366892806144","96450920","2014-04-04 14:00:48 +0000","http://wp.me/pPsqH-3xC,http://wp.me/pPsqH-3xC"
"451847725256941569","","","2014-04-03 22:24:27 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","6 days until designing multi-device learning experiences course. http://t.co/ZmG6YOGpMb How can I further improve the course companion?","","","","http://iy103-w14.hibbittsdesign.com"
"451513188425539585","","","2014-04-03 00:15:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @lukew: Telling a software designer to ""design for people not for screens/devices."" is confusing the ends with the means.","451400136262811648","13889622","2014-04-02 16:45:53 +0000",""
"451511950820667392","451447072865415169","205411420","2014-04-03 00:10:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@UXDesignEdge Happy to share my experiences on this matter anytime","","","",""
"451395732713394177","","","2014-04-02 16:28:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cooper: About Face 4 is available for preorder on @amazon. Sign up for your copy now: http://t.co/QmBH7QW4Bf","451394892707938304","17223242","2014-04-02 16:25:03 +0000","http://awe.sm/bJALF,http://awe.sm/bJALF"
"451100909427126272","","","2014-04-01 20:56:52 +0000","<a href=""http://www.tweetiumapp.com"" rel=""nofollow"">Tweetium for Windows</a>","RT @clintlalonde: Good handout on the basics of OER (pdf) from Centre for OER &amp; Language Learning at U of Texas http://t.co/bZ1Pqw8bhy","451092541199233027","12991032","2014-04-01 20:23:37 +0000","http://www.coerll.utexas.edu/coerll/sites/coerll.utexas.edu.coerll/files/OER-handout.pdf?utm_source=Coerll%20e-newsletter_April%202014,http://www.coerll.utexas.edu/coerll/sites/coerll.utexas.edu.coerll/files/OER-handout.pdf?utm_source=Coerll%20e-newsletter_April%202014"
"451097673827758080","","","2014-04-01 20:44:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @alistapart: Thanks to you, the `picture` element is coming to browsers this year. @wilto explains how: http://t.co/iuK6uewsZt","450973393207046144","18776131","2014-04-01 12:30:10 +0000","http://bit.ly/1hWLRcP,http://bit.ly/1hWLRcP"
"451046209516363779","","","2014-04-01 17:19:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Draft slides for Assess topic in upcoming Designing Multi-device Learning Experiences course @UBCRobsonSquare http://t.co/9rOPb2aPvs","","","","http://slid.es/paulhibbitts/iy103-w14-assess-slides"
"450754984070508544","","","2014-03-31 22:02:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @uxisthepoint: The #platform wars are fun to talk about, but this is what matters. http://t.co/0X5agK2ksa @BenedictEvans #postPC #smartp…","450754589848264704","16665508","2014-03-31 22:00:43 +0000","http://buff.ly/1jPy1zN,http://buff.ly/1jPy1zN"
"450717001573359616","","","2014-03-31 19:31:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Draft slides for Fundamentals topic in upcoming Designing Multi-device Learning Experiences course @UBCRobsonSquare http://t.co/DrVE497Viq","","","","http://slid.es/paulhibbitts/iy103-w14-fundamentals-slides"
"450323474066595840","450208072133533696","813740730","2014-03-30 17:27:37 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@SlidesApp Awesome, thanks for doing that!","","","",""
"450059792187277313","450058419698163712","205411420","2014-03-29 23:59:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@UXDesignEdge You should also check out @slidesapp for multi-device + cloud + live streaming for HTML5 slides. Demo: http://t.co/LeNhSYF9G4","","","","http://slid.es/paulhibbitts/designing-a-multi-device-moodle-course-site-a-case-study"
"449922472599511040","449841156218961920","813740730","2014-03-29 14:54:11 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@SlidesApp For 15 secs it says “Deleting…” w. spinning GIF then a red message lower right “Failed to Delete”. “Deleting… status msg stays.","","","",""
"449716478116245505","","813740730","2014-03-29 01:15:38 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@SlidesApp In the process of duplicating &amp; renaming decks, I cannot seem to delete http://t.co/WEwUxxN3D7 Is it possible to delete? Thanks!","","","","http://slid.es/paulhibbitts/iy103-w14-fundamentals-backup"
"448904734926069760","","","2014-03-26 19:30:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @spacearcheology: If you want a picture of the future, imagine a feed updating on a human face — forever. #facebook #OculusRift http://t…","448613150267428864","59077428","2014-03-26 00:11:24 +0000","http://twitter.com/spacearcheology/status/448613150267428864/photo/1,http://twitter.com/spacearcheology/status/448613150267428864/photo/1"
"448565803260985344","","","2014-03-25 21:03:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Slides for today's presentation about multi-device experience design with Moodle http://t.co/LeNhSYF9G4","","","","http://slid.es/paulhibbitts/designing-a-multi-device-moodle-course-site-a-case-study"
"448508916532801536","","","2014-03-25 17:17:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","My preso toolkit for today: Surface 2 (w Twitter split screen), HTML5 slides streaming w @SlidesApp &amp; Logitech 800R. http://t.co/NB46NXIj1J","","","","http://twitter.com/hibbittsdesign/status/448508916532801536/photo/1"
"448505961750089728","","","2014-03-25 17:05:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @etug: Tell Session today at Noon. Join @paulhibbittsUBC for ""Designing a Multi-device Moodle course site"" Here's the link: http://t.co/…","448505035219939329","17102936","2014-03-25 17:01:47 +0000","http://bit.ly/1ixgQzf,http://bit.ly/1ixgQzf"
"448464133139099648","","","2014-03-25 14:19:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @userfocus: An online UX planning tool. #useful http://t.co/BEjXdgd4d2","448457776675975168","16509110","2014-03-25 13:54:00 +0000","http://bit.ly/1hlok4W,http://bit.ly/1hlok4W"
"448250239493742592","446975363982180352","9198142","2014-03-25 00:09:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@moodleman Thanks for Elegance! I'll be including it in my Designing a Multi-device Moodle Course Site: A Case Study http://t.co/LeNhSYF9G4","","","","http://slid.es/paulhibbitts/designing-a-multi-device-moodle-course-site-a-case-study"
"448227979601014784","","","2014-03-24 22:40:52 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Old school slides (last Friday) https://t.co/u1RTECCMjr New school slides (today) http://t.co/LeNhSYF9G4 Amazing multi-device possibilities!","","","","https://speakerdeck.com/hibbittsdesign/etug-t-dot-e-l-dot-l-designing-a-multi-device-moodle-course-site-a-case-study,http://slid.es/paulhibbitts/designing-a-multi-device-moodle-course-site-a-case-study"
"448186690255851520","","","2014-03-24 19:56:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Really looking forward to delivering tomorrow's free #ETUG webinar on multi-device design with Moodle! More info at http://t.co/U9wwo2KzpU","","","","http://etug.ca/2014/03/03/t-e-l-l-march-designing-a-multi-device-moodle-course-site-a-case-study/"
"448185485584642048","","813740730","2014-03-24 19:52:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@SlidesApp Speaker view seems to be working again. Thanks again for such a fantastic new set of features!","","","",""
"448160697252208640","","813740730","2014-03-24 18:13:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SlidesApp Loving the new presentation  features! Speaker view seems to result in a black screen but slides are still presented. Any ideas?","","","",""
"448131176629153792","","","2014-03-24 16:16:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Use #Blackboard Collaborate? You must check out @SlidesApp live streaming presentation + BC Web Tour (w. Follow Me) http://t.co/Q4mZq4wy2H","","","","http://blog.slid.es/post/80262061637/introducing-a-new-way-to-present"
"447448480600965120","","","2014-03-22 19:03:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RWD: “The more multi-device work you do, the more you discover…the toughest problems [aren’t] related to technology.” http://t.co/K1jwc…","445984703485853696","348664405","2014-03-18 18:06:53 +0000","http://timkadlec.com/2014/03/why-rwd-looks-like-rwd/,http://timkadlec.com/2014/03/why-rwd-looks-like-rwd/"
"447193210649993218","","","2014-03-22 02:09:04 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","“@SlidesApp: Introducing a new way to Present http://t.co/Q4mZq4wy2H” &lt;- This is totally awesome, and multi-device friendly to boot!","","","","http://blog.slid.es/post/80262061637/introducing-a-new-way-to-present"
"447168284517888000","","","2014-03-22 00:30:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @effectiveui: Next-Generation Book Publishing: Of the HTML, by the HTML, for the HTML http://t.co/km4w3kozxZ","447167117348306944","14627322","2014-03-22 00:25:23 +0000","http://ow.ly/uQnTD,http://ow.ly/uQnTD"
"446339919602917377","","","2014-03-19 17:38:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Updated slides for my March 25th #ETUG webinar on multi-device design with Moodle http://t.co/5Tazgt8zmm More info http://t.co/U9wwo2KzpU","","","","http://www.slideshare.net/hibbittsdesign/designing-a-multidevice-moodle-course-site-a-case-study,http://etug.ca/2014/03/03/t-e-l-l-march-designing-a-multi-device-moodle-course-site-a-case-study/"
"445972335510556672","","","2014-03-18 17:17:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Interested in designing better multi-device learning experiences? Space still available in my course @UBCRobsonSquare http://t.co/QAZDgXiHWw","","","","http://www.cstudies.ubc.ca/a/Course/Designing-Multi-device-Learning-Experiences/IY103/"
"444602444886986753","","","2014-03-14 22:34:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MeasuringU: Rating the Severity of Usability Problems http://t.co/sW7GLsEHzO","444601732086370305","103951768","2014-03-14 22:31:27 +0000","http://ow.ly/twe5u,http://ow.ly/twe5u"
"443864799315632129","","","2014-03-12 21:43:09 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","The Web is 25 years old today, and interestingly the first web page http://t.co/DhkAGq0Hwk is more multi-device friendly than many now.","","","","http://info.cern.ch/hypertext/WWW/TheProject.html"
"443802066645823488","","","2014-03-12 17:33:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @weisblatt: Learning design and development is not something separate from other domains of design. We forget that sometimes.","443801257120366592","17156081","2014-03-12 17:30:39 +0000",""
"443793789891518464","","","2014-03-12 17:00:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Draft slides for my March 25th #ETUG webinar on multi-device design with Moodle http://t.co/5Tazgt8zmm More info at http://t.co/U9wwo2KzpU","","","","http://www.slideshare.net/hibbittsdesign/designing-a-multidevice-moodle-course-site-a-case-study,http://etug.ca/2014/03/03/t-e-l-l-march-designing-a-multi-device-moodle-course-site-a-case-study/"
"443532837073858560","443532494638309376","14080697","2014-03-11 23:44:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@markbullen Oh, it is a Moodle-built site.","","","",""
"443484333727154176","443482890307780608","14080697","2014-03-11 20:31:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@markbullen It is possible to resuscitate the patient, to a degree :-) Here is my most recent effort to do so: http://t.co/oMfMbr244c","","","","http://iy103-w14.hibbittsdesign.com/"
"443444969907683328","443443835431968768","745903","2014-03-11 17:54:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@brlamb I really enjoyed our chat today too, looking forward to learning more from you in the future!","","","",""
"443431539724914688","","","2014-03-11 17:01:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","First draft visual map for a proposed talk entitled “Designing a Course in the Open: A Case Study” http://t.co/QKBw98n4Po #OER #open","","","","http://www.mindmeister.com/387130789/designing-a-course-in-the-open-a-case-study"
"443127373517848576","","","2014-03-10 20:52:53 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","First draft visual map for my #ETUG webinar “Designing a Multi-device Moodle Course Site: A Case Study” http://t.co/VDlZdVxOmA","","","","http://www.mindmeister.com/385523095/designing-a-multi-device-moodle-course-site-a-case-study"
